
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64

2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64

2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64

2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
2025-07-28T12:00:21,Terminal1,ZoneA,63
2025-07-28T12:00:22,Terminal1,ZoneA,64
2025-07-28T12:00:03,Terminal1,ZoneA,45
2025-07-28T12:00:04,Terminal1,ZoneA,46
2025-07-28T12:00:05,Terminal2,ZoneB,47
2025-07-28T12:00:06,Terminal2,ZoneB,48
2025-07-28T12:00:07,Terminal3,ZoneC,49
2025-07-28T12:00:08,Terminal3,ZoneC,50
2025-07-28T12:00:09,Terminal1,ZoneA,51
2025-07-28T12:00:10,Terminal1,ZoneA,52
2025-07-28T12:00:11,Terminal2,ZoneB,53
2025-07-28T12:00:12,Terminal2,ZoneB,54
2025-07-28T12:00:13,Terminal3,ZoneC,55
2025-07-28T12:00:14,Terminal3,ZoneC,56
2025-07-28T12:00:15,Terminal1,ZoneA,57
2025-07-28T12:00:16,Terminal1,ZoneA,58
2025-07-28T12:00:17,Terminal2,ZoneB,59
2025-07-28T12:00:18,Terminal2,ZoneB,60
2025-07-28T12:00:19,Terminal3,ZoneC,61
2025-07-28T12:00:20,Terminal3,ZoneC,62
